account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
1330,7378.0,23,4,8,0,8.906393407058367,0.0,0.0,1.0,0.0,1.0,0.0,1
2075,7648.0,5,4,8,0,8.942330199321866,0.0,1.0,0.0,0.0,0.0,1.0,0
1279,4881.0,14,3,8,0,8.493310250952906,0.0,0.0,0.0,1.0,0.0,1.0,0
48,8259.0,2,4,8,0,9.019179866515024,0.0,0.0,1.0,0.0,0.0,1.0,0
2554,9472.0,17,1,8,0,9.156200925875536,1.0,0.0,0.0,0.0,0.0,1.0,0
1995,4420.0,10,6,8,0,8.394121193826242,0.0,1.0,0.0,0.0,0.0,1.0,0
1009,10711.0,14,4,8,0,9.279119887371008,0.0,0.0,0.0,1.0,0.0,1.0,0
2511,12759.0,16,6,8,0,9.45407055689878,0.0,1.0,0.0,0.0,0.0,1.0,0
1300,18241.0,15,0,8,0,9.811481906740104,0.0,0.0,1.0,0.0,0.0,1.0,0
1807,3734.0,0,5,8,0,8.225503097566918,0.0,0.0,0.0,1.0,0.0,1.0,0
2493,9904.0,15,0,8,0,9.20079495913265,0.0,0.0,0.0,1.0,0.0,1.0,0
2668,7307.0,17,5,8,0,8.896724917497897,0.0,0.0,0.0,1.0,0.0,1.0,0
219,223105.0,10,4,8,1,12.315402273828605,0.0,1.0,0.0,0.0,0.0,1.0,0
2718,8133.0,17,4,8,0,9.00380808646717,0.0,1.0,0.0,0.0,0.0,1.0,0
631,268167.0,22,2,8,1,12.499368928766422,0.0,0.0,0.0,1.0,0.0,1.0,0
2372,10153.0,9,3,8,0,9.22562299550734,0.0,1.0,0.0,0.0,0.0,1.0,0
1472,5900.0,19,1,8,0,8.682877107057168,0.0,0.0,0.0,1.0,0.0,1.0,0
773,10487.0,20,0,8,0,9.257987025443535,0.0,0.0,0.0,1.0,1.0,0.0,0
80,26683.0,10,5,8,0,10.191819413829409,0.0,1.0,0.0,0.0,0.0,1.0,0
131,8120.0,4,1,8,0,9.002208578282412,0.0,1.0,0.0,0.0,0.0,1.0,0
264,250391.0,3,0,8,1,12.430782968815915,0.0,1.0,0.0,0.0,0.0,1.0,0
2165,5593.0,11,1,8,0,8.629449873761905,0.0,0.0,1.0,0.0,1.0,0.0,0
2113,7081.0,6,6,8,0,8.86531163267185,0.0,1.0,0.0,0.0,0.0,1.0,0
695,5362.0,9,0,8,0,8.587278798982926,0.0,0.0,0.0,1.0,0.0,1.0,1
2330,18770.0,12,3,8,0,9.840068404666471,0.0,0.0,0.0,1.0,0.0,1.0,0
1987,13289.0,13,3,8,0,9.494767151707292,0.0,1.0,0.0,0.0,0.0,1.0,0
2984,5275.0,13,5,8,0,8.570923513837204,0.0,1.0,0.0,0.0,0.0,1.0,0
2203,7693.0,12,0,8,0,8.94819608331224,0.0,1.0,0.0,0.0,0.0,1.0,0
2488,140201.0,3,0,8,1,11.850839518816112,0.0,0.0,0.0,1.0,0.0,1.0,0
239,14776.0,16,6,8,0,9.600827196903634,0.0,1.0,0.0,0.0,0.0,1.0,0
1464,14579.0,0,5,8,0,9.587406005562649,0.0,1.0,0.0,0.0,0.0,1.0,1
155,7132.0,0,6,8,0,8.872487182278038,0.0,1.0,0.0,0.0,0.0,1.0,0
1813,5686.0,11,4,8,0,8.645938147306799,1.0,0.0,0.0,0.0,0.0,1.0,0
1422,9538.0,9,4,8,0,9.163143937145207,0.0,0.0,0.0,1.0,0.0,1.0,0
463,11023.0,22,4,8,0,9.30782999325344,0.0,1.0,0.0,0.0,0.0,1.0,0
2229,6928.0,12,0,8,0,8.843470781627381,0.0,0.0,0.0,1.0,1.0,0.0,0
1451,51528.0,17,5,8,1,10.849900034962806,0.0,0.0,0.0,1.0,0.0,1.0,1
621,3237.0,22,4,8,0,8.08271113423758,0.0,0.0,0.0,1.0,0.0,1.0,0
1327,7444.0,19,4,8,0,8.915297945118109,0.0,1.0,0.0,0.0,0.0,1.0,0
546,7195.0,23,3,8,0,8.881280595070423,0.0,0.0,0.0,1.0,0.0,1.0,0
1770,5667.0,13,5,8,0,8.64259160081057,0.0,0.0,0.0,1.0,0.0,1.0,0
196,5013.0,16,3,8,0,8.519989278718239,1.0,0.0,0.0,0.0,1.0,0.0,1
1965,6900.0,10,2,8,0,8.839421607620602,0.0,0.0,1.0,0.0,0.0,1.0,0
2109,12034.0,9,5,8,0,9.395574350217172,0.0,1.0,0.0,0.0,0.0,1.0,0
2410,5588.0,8,4,8,0,8.628555659269699,0.0,0.0,0.0,1.0,0.0,1.0,0
2237,6127.0,1,3,8,0,8.720623711420426,0.0,1.0,0.0,0.0,0.0,1.0,0
2979,13091.0,9,3,8,0,9.47975663562107,1.0,0.0,0.0,0.0,0.0,1.0,0
2915,118000.0,15,1,8,1,11.678448377988165,1.0,0.0,0.0,0.0,0.0,1.0,0
2918,7634.0,7,4,8,0,8.940498217652733,0.0,1.0,0.0,0.0,0.0,1.0,0
1065,5230.0,1,1,8,0,8.562357743370612,0.0,0.0,1.0,0.0,0.0,1.0,0
506,236097.0,21,6,8,1,12.372002252050857,0.0,1.0,0.0,0.0,0.0,1.0,0
1067,8471.0,22,3,8,0,9.044521887281242,0.0,1.0,0.0,0.0,0.0,1.0,0
439,11870.0,21,5,8,0,9.381853730053534,0.0,1.0,0.0,0.0,0.0,1.0,0
2306,108343.0,13,5,8,1,11.593066629335206,0.0,0.0,1.0,0.0,0.0,1.0,1
1177,8878.0,20,2,8,0,9.091444217032327,0.0,0.0,0.0,1.0,1.0,0.0,0
354,13717.0,6,1,8,0,9.526464118059266,0.0,1.0,0.0,0.0,0.0,1.0,0
273,11240.0,12,2,8,0,9.327323087461798,0.0,0.0,0.0,1.0,0.0,1.0,0
1669,10275.0,15,0,8,0,9.237566358229774,0.0,0.0,0.0,1.0,0.0,1.0,0
2820,12258.0,13,0,8,0,9.414015640094997,1.0,0.0,0.0,0.0,0.0,1.0,0
1056,8119.0,8,1,8,0,9.002085433155724,0.0,0.0,1.0,0.0,0.0,1.0,0
985,7445.0,17,6,8,0,8.915432254432663,0.0,0.0,0.0,1.0,0.0,1.0,0
2177,2248.0,3,1,8,0,7.718240951959316,0.0,1.0,0.0,0.0,0.0,1.0,0
1110,119853.0,22,0,8,1,11.694029614357744,0.0,0.0,1.0,0.0,1.0,0.0,1
1977,9092.0,0,0,8,0,9.115260165725912,0.0,1.0,0.0,0.0,0.0,1.0,0
782,12011.0,8,4,8,0,9.39366142910322,0.0,1.0,0.0,0.0,0.0,1.0,0
45,17120.0,14,1,8,0,9.748061059204815,0.0,0.0,0.0,1.0,0.0,1.0,0
1877,12459.0,21,1,8,0,9.430278792341444,0.0,0.0,0.0,1.0,0.0,1.0,0
486,17135.0,3,5,8,0,9.74893679268753,0.0,1.0,0.0,0.0,0.0,1.0,0
456,5605.0,20,2,8,0,8.631592731724734,0.0,1.0,0.0,0.0,0.0,1.0,0
494,10884.0,11,6,8,0,9.295140973668648,0.0,0.0,1.0,0.0,0.0,1.0,0
124,6109.0,23,0,8,0,8.71768205216564,0.0,0.0,0.0,1.0,0.0,1.0,0
2517,4546.0,23,4,8,0,8.42222295382501,0.0,0.0,0.0,1.0,1.0,0.0,0
1719,135698.0,15,5,8,1,11.81819447659905,0.0,0.0,0.0,1.0,0.0,1.0,0
2871,98466.0,22,0,8,1,11.49747674564593,0.0,1.0,0.0,0.0,0.0,1.0,0
473,10649.0,2,4,8,0,9.273315171137572,0.0,1.0,0.0,0.0,1.0,0.0,0
2336,16449.0,15,0,8,0,9.708080756193516,0.0,0.0,0.0,1.0,0.0,1.0,0
737,7644.0,21,1,8,0,8.941807118363164,0.0,0.0,0.0,1.0,0.0,1.0,0
359,7898.0,13,3,8,0,8.97449144816442,0.0,0.0,1.0,0.0,0.0,1.0,0
616,17728.0,23,3,8,0,9.78295699589838,0.0,0.0,1.0,0.0,0.0,1.0,0
2562,55876.0,16,1,8,1,10.93090812545872,0.0,0.0,0.0,1.0,1.0,0.0,0
2597,3170.0,20,4,8,0,8.061802274538348,0.0,1.0,0.0,0.0,0.0,1.0,0
219,6308.0,8,6,8,0,8.74973246437081,0.0,0.0,0.0,1.0,0.0,1.0,0
365,33731.0,19,4,8,0,10.426202220694533,0.0,0.0,0.0,1.0,0.0,1.0,0
2482,59594.0,9,6,8,1,10.99532695691681,0.0,1.0,0.0,0.0,1.0,0.0,0
289,17032.0,13,2,8,0,9.742907917860578,0.0,0.0,1.0,0.0,0.0,1.0,0
2354,6041.0,7,0,8,0,8.706490361946617,0.0,0.0,0.0,1.0,0.0,1.0,0
1278,5826.0,23,2,8,0,8.670257567143075,0.0,1.0,0.0,0.0,0.0,1.0,0
505,7286.0,23,5,8,0,8.893847217670283,0.0,1.0,0.0,0.0,0.0,1.0,0
1553,3726.0,19,3,8,0,8.223358899479258,1.0,0.0,0.0,0.0,1.0,0.0,0
2467,4016.0,5,4,8,0,8.298290634359283,0.0,1.0,0.0,0.0,0.0,1.0,0
1998,11195.0,12,2,8,0,9.323311850635344,0.0,1.0,0.0,0.0,0.0,1.0,0
2486,11424.0,22,4,8,0,9.343559215762406,0.0,0.0,1.0,0.0,0.0,1.0,0
1788,126700.0,13,3,8,1,11.749585258937907,0.0,0.0,1.0,0.0,1.0,0.0,0
2655,18992.0,3,1,8,0,9.851825769212237,0.0,0.0,0.0,1.0,0.0,1.0,0
2742,5676.0,11,0,8,0,8.644178203170727,0.0,0.0,0.0,1.0,0.0,1.0,0
1619,6301.0,0,3,8,0,8.74862232231722,0.0,1.0,0.0,0.0,0.0,1.0,0
462,14017.0,19,2,8,0,9.54809749706027,0.0,0.0,0.0,1.0,0.0,1.0,0
211,5268.0,22,4,8,0,8.569595870209286,0.0,1.0,0.0,0.0,0.0,1.0,0
900,3369.0,18,0,8,0,8.122668023346407,0.0,1.0,0.0,0.0,0.0,1.0,0
819,78345.0,8,0,8,1,11.268890193513466,0.0,0.0,0.0,1.0,0.0,1.0,0
380,20123.0,8,3,8,0,9.909668411611207,0.0,1.0,0.0,0.0,0.0,1.0,0
1757,3774.0,11,1,8,0,8.236155661683124,0.0,0.0,0.0,1.0,0.0,1.0,0
984,189273.0,16,3,8,1,12.150950979639626,0.0,0.0,0.0,1.0,0.0,1.0,1
2780,131602.0,21,1,8,1,11.787545093966104,0.0,1.0,0.0,0.0,0.0,1.0,0
1449,9665.0,16,0,8,0,9.17636985240503,0.0,0.0,0.0,1.0,1.0,0.0,0
236,3940.0,5,2,8,0,8.279189777195004,0.0,0.0,0.0,1.0,0.0,1.0,0
497,250631.0,21,2,8,1,12.431741006827494,0.0,0.0,0.0,1.0,1.0,0.0,1
2872,299358.0,2,4,8,1,12.60939880104269,0.0,1.0,0.0,0.0,0.0,1.0,0
2369,5232.0,21,2,8,0,8.562740006372207,0.0,0.0,0.0,1.0,0.0,1.0,0
2526,6623.0,21,4,8,0,8.798454696065095,1.0,0.0,0.0,0.0,0.0,1.0,0
1587,3707.0,17,5,8,0,8.218247926685745,0.0,1.0,0.0,0.0,0.0,1.0,0
2791,15403.0,17,4,8,0,9.6423824949348,0.0,0.0,0.0,1.0,0.0,1.0,0
553,4820.0,21,2,8,0,8.480736654405622,0.0,1.0,0.0,0.0,0.0,1.0,0
1097,5286.0,8,3,8,0,8.57300625623545,0.0,0.0,0.0,1.0,0.0,1.0,0
2915,5018.0,5,4,8,0,8.520985989654934,0.0,1.0,0.0,0.0,0.0,1.0,0
444,2542.0,1,4,8,0,7.841099765422119,0.0,0.0,0.0,1.0,0.0,1.0,0
403,8282.0,20,1,8,0,9.021960500598263,0.0,0.0,1.0,0.0,0.0,1.0,0
2007,220515.0,21,3,8,1,12.303725533594791,1.0,0.0,0.0,0.0,0.0,1.0,0
2443,7355.0,5,6,8,0,8.903271585724212,0.0,0.0,0.0,1.0,1.0,0.0,0
2472,3679.0,10,5,8,0,8.210668031162976,0.0,1.0,0.0,0.0,0.0,1.0,0
2385,20544.0,5,0,8,0,9.93037288131751,0.0,0.0,0.0,1.0,0.0,1.0,0
1039,12954.0,7,2,8,0,9.46923709299621,0.0,1.0,0.0,0.0,0.0,1.0,0
1825,10906.0,19,5,8,0,9.297160063928745,0.0,1.0,0.0,0.0,0.0,1.0,0
2528,40253.0,4,0,8,0,10.602964656790943,0.0,0.0,0.0,1.0,0.0,1.0,0
183,10021.0,18,0,8,0,9.21253795551967,0.0,1.0,0.0,0.0,0.0,1.0,0
959,17266.0,5,4,8,0,9.75655244441243,0.0,0.0,1.0,0.0,0.0,1.0,0
423,4007.0,2,5,8,0,8.2960476427647,1.0,0.0,0.0,0.0,0.0,1.0,0
45,92674.0,15,6,8,1,11.436854028018931,0.0,0.0,1.0,0.0,0.0,1.0,1
1267,6506.0,7,4,8,0,8.780633799494984,0.0,1.0,0.0,0.0,0.0,1.0,0
31,11039.0,17,4,8,0,9.309280319831084,1.0,0.0,0.0,0.0,0.0,1.0,0
1164,9608.0,19,5,8,0,9.170455438277267,0.0,0.0,0.0,1.0,1.0,0.0,1
2237,9034.0,6,1,8,0,9.10886120302633,0.0,0.0,1.0,0.0,0.0,1.0,0
2862,16003.0,8,5,8,0,9.680593969977126,0.0,0.0,0.0,1.0,0.0,1.0,0
1556,7085.0,5,1,8,0,8.865876285425417,0.0,0.0,0.0,1.0,0.0,1.0,0
2015,3736.0,3,5,8,0,8.226038429485484,0.0,0.0,1.0,0.0,0.0,1.0,0
2383,273227.0,7,2,8,1,12.518061890446164,0.0,0.0,1.0,0.0,0.0,1.0,0
2190,5942.0,22,4,8,0,8.68996933536666,1.0,0.0,0.0,0.0,0.0,1.0,0
61,224606.0,19,5,8,1,12.32210748731907,1.0,0.0,0.0,0.0,0.0,1.0,0
1079,28432.0,15,1,8,0,10.255305721413515,0.0,0.0,1.0,0.0,0.0,1.0,0
2507,4843.0,20,1,8,0,8.485496104672983,0.0,0.0,0.0,1.0,0.0,1.0,0
2308,105710.0,10,5,8,1,11.568464234560931,0.0,1.0,0.0,0.0,0.0,1.0,1
1840,9209.0,13,5,8,0,9.128045129249353,1.0,0.0,0.0,0.0,0.0,1.0,0
385,18393.0,6,6,8,0,9.819779803462644,0.0,0.0,0.0,1.0,0.0,1.0,0
1817,15337.0,8,3,8,0,9.638088688324803,0.0,0.0,0.0,1.0,1.0,0.0,0
2304,3142.0,11,0,8,0,8.052933036797567,0.0,1.0,0.0,0.0,0.0,1.0,0
1898,3779.0,7,4,8,0,8.237479288613633,0.0,0.0,1.0,0.0,0.0,1.0,0
1332,65554.0,17,4,8,1,11.090644763933502,0.0,1.0,0.0,0.0,0.0,1.0,0
346,132181.0,23,6,8,1,11.791935039792104,1.0,0.0,0.0,0.0,1.0,0.0,0
1366,4622.0,13,0,8,0,8.438799123988225,0.0,1.0,0.0,0.0,0.0,1.0,0
1537,4473.0,8,3,8,0,8.406038142050075,0.0,0.0,0.0,1.0,0.0,1.0,0
2906,8142.0,8,4,8,0,9.004913941467132,0.0,1.0,0.0,0.0,1.0,0.0,0
1669,5160.0,10,0,8,0,8.548885638148727,0.0,0.0,1.0,0.0,0.0,1.0,0
1864,9230.0,0,4,8,0,9.130322663990151,1.0,0.0,0.0,0.0,0.0,1.0,0
2661,3082.0,11,4,8,0,8.03365842788615,0.0,0.0,1.0,0.0,0.0,1.0,0
1491,7987.0,5,4,8,0,8.985695694535705,0.0,1.0,0.0,0.0,1.0,0.0,0
1648,10105.0,18,4,8,0,9.220884585851854,0.0,1.0,0.0,0.0,0.0,1.0,0
1254,152714.0,7,2,8,1,11.936328718209406,0.0,1.0,0.0,0.0,1.0,0.0,0
670,10896.0,13,4,8,0,9.296242800976886,0.0,0.0,1.0,0.0,0.0,1.0,0
2096,6067.0,19,4,8,0,8.710784340468424,0.0,0.0,0.0,1.0,0.0,1.0,0
2380,27976.0,6,6,8,0,10.239138023028598,0.0,0.0,0.0,1.0,0.0,1.0,0
1476,4230.0,16,5,8,0,8.350193650720067,0.0,1.0,0.0,0.0,0.0,1.0,0
2357,6401.0,2,1,8,0,8.764365720529808,0.0,0.0,1.0,0.0,0.0,1.0,0
92,4979.0,3,2,8,0,8.513185170018698,0.0,0.0,0.0,1.0,0.0,1.0,0
2760,5512.0,4,6,8,0,8.614864218589684,1.0,0.0,0.0,0.0,0.0,1.0,0
1495,274168.0,0,1,8,1,12.521499983555636,0.0,0.0,0.0,1.0,0.0,1.0,0
2501,25264.0,8,3,8,0,10.137175317726008,1.0,0.0,0.0,0.0,0.0,1.0,0
2750,1323.0,8,3,8,0,7.188412736496954,0.0,0.0,0.0,1.0,1.0,0.0,0
2847,6682.0,2,5,8,0,8.80732226751107,0.0,0.0,0.0,1.0,0.0,1.0,0
75,243649.0,5,5,8,1,12.403488048271653,0.0,0.0,0.0,1.0,0.0,1.0,0
528,11676.0,20,0,8,0,9.365376374075716,1.0,0.0,0.0,0.0,1.0,0.0,0
852,48457.0,21,5,8,0,10.788452722367374,0.0,0.0,0.0,1.0,1.0,0.0,0
606,7370.0,19,4,8,0,8.905308661189288,0.0,0.0,0.0,1.0,0.0,1.0,0
2488,20648.0,12,2,8,0,9.935422171066474,0.0,1.0,0.0,0.0,0.0,1.0,0
1727,13894.0,8,0,8,0,9.539284342176604,0.0,0.0,0.0,1.0,0.0,1.0,0
526,9889.0,9,6,8,0,9.199279424616758,0.0,1.0,0.0,0.0,0.0,1.0,0
1120,5129.0,23,5,8,0,8.542860938164814,0.0,1.0,0.0,0.0,1.0,0.0,1
2125,10476.0,2,4,8,0,9.256937657352966,0.0,1.0,0.0,0.0,0.0,1.0,0
347,5603.0,2,1,8,0,8.631235907456897,0.0,0.0,0.0,1.0,1.0,0.0,0
202,4120.0,12,1,8,0,8.323851131338817,0.0,1.0,0.0,0.0,0.0,1.0,0
2656,10105.0,6,4,8,0,9.220884585851854,0.0,0.0,1.0,0.0,1.0,0.0,0
1230,7248.0,0,2,8,0,8.888618807300878,0.0,1.0,0.0,0.0,0.0,1.0,0
2510,8966.0,15,6,8,0,9.101306450952048,1.0,0.0,0.0,0.0,1.0,0.0,0
507,15599.0,0,1,8,0,9.655026193237628,0.0,0.0,1.0,0.0,1.0,0.0,0
1666,297196.0,20,1,8,1,12.602150497562144,0.0,1.0,0.0,0.0,0.0,1.0,0
719,5608.0,19,0,8,0,8.632127729508337,0.0,0.0,1.0,0.0,0.0,1.0,0
670,17858.0,21,5,8,0,9.7902628618215,0.0,1.0,0.0,0.0,0.0,1.0,0
2701,8395.0,1,0,8,0,9.035510680940524,0.0,1.0,0.0,0.0,0.0,1.0,0
1412,16108.0,12,5,8,0,9.687133400997965,0.0,1.0,0.0,0.0,0.0,1.0,0
2597,6776.0,22,3,8,0,8.821289805136113,0.0,1.0,0.0,0.0,1.0,0.0,0
2814,8297.0,5,1,8,0,9.023769800892811,0.0,1.0,0.0,0.0,0.0,1.0,0
2519,12407.0,17,1,8,0,9.426096704856375,0.0,0.0,1.0,0.0,1.0,0.0,0
2898,221790.0,10,5,8,1,12.309490775978649,0.0,0.0,0.0,1.0,0.0,1.0,0
1574,6639.0,1,4,8,0,8.80086724247048,0.0,1.0,0.0,0.0,0.0,1.0,0
1342,3397.0,16,2,8,0,8.130942302231878,1.0,0.0,0.0,0.0,0.0,1.0,0
2103,13327.0,19,0,8,0,9.497622364406624,0.0,1.0,0.0,0.0,1.0,0.0,1
1014,6817.0,16,2,8,0,8.827321452697849,0.0,0.0,0.0,1.0,1.0,0.0,0
2235,8049.0,0,4,8,0,8.99342737041261,0.0,1.0,0.0,0.0,0.0,1.0,0
151,104788.0,8,2,8,1,11.55970408352814,0.0,0.0,1.0,0.0,0.0,1.0,0
1506,75601.0,16,2,8,1,11.233238016844153,0.0,1.0,0.0,0.0,0.0,1.0,0
917,217703.0,11,4,8,1,12.29089162096289,0.0,0.0,0.0,1.0,0.0,1.0,0
1451,7527.0,18,2,8,0,8.926384681265215,0.0,1.0,0.0,0.0,0.0,1.0,0
2373,71131.0,17,1,8,1,11.172292584863552,0.0,1.0,0.0,0.0,0.0,1.0,0
91,16876.0,11,5,8,0,9.733707027236484,0.0,1.0,0.0,0.0,0.0,1.0,0
343,66154.0,2,0,8,1,11.099755752476511,0.0,1.0,0.0,0.0,0.0,1.0,1
274,65254.0,2,1,8,1,11.086057950601628,0.0,1.0,0.0,0.0,0.0,1.0,0
2800,6329.0,19,5,8,0,8.753055515138222,0.0,0.0,0.0,1.0,0.0,1.0,0
2700,13942.0,6,5,8,0,9.54273286919502,0.0,0.0,0.0,1.0,0.0,1.0,0
1480,268332.0,12,2,8,1,12.499984025495792,0.0,1.0,0.0,0.0,0.0,1.0,0
660,6851.0,22,2,8,0,8.832295859444011,0.0,0.0,1.0,0.0,0.0,1.0,0
1425,7132.0,7,0,8,0,8.872487182278038,0.0,1.0,0.0,0.0,0.0,1.0,0
2968,6725.0,12,6,8,0,8.813735892300215,0.0,0.0,1.0,0.0,0.0,1.0,0
687,11802.0,12,5,8,0,9.37610901542907,0.0,0.0,0.0,1.0,0.0,1.0,0
228,6157.0,1,6,8,0,8.725507328484445,0.0,0.0,1.0,0.0,0.0,1.0,0
999,8114.0,5,3,8,0,9.00146947994869,0.0,0.0,0.0,1.0,0.0,1.0,0
429,9444.0,4,2,8,0,9.15324077993561,0.0,1.0,0.0,0.0,1.0,0.0,0
1858,10606.0,21,1,8,0,9.26926943950547,0.0,0.0,0.0,1.0,0.0,1.0,0
422,8919.0,21,3,8,0,9.096051225574056,0.0,1.0,0.0,0.0,0.0,1.0,0
2010,13264.0,22,1,8,0,9.49288426657184,0.0,0.0,0.0,1.0,0.0,1.0,0
557,3282.0,14,2,8,0,8.096512917501594,0.0,1.0,0.0,0.0,0.0,1.0,0
558,6584.0,11,5,8,0,8.792549614177382,0.0,0.0,0.0,1.0,1.0,0.0,1
2607,8171.0,20,3,8,0,9.008468955937513,0.0,1.0,0.0,0.0,0.0,1.0,0
2558,3634.0,9,6,8,0,8.198364389967619,0.0,0.0,0.0,1.0,0.0,1.0,0
1063,23635.0,6,1,8,0,10.070526252465566,0.0,0.0,0.0,1.0,0.0,1.0,0
699,16277.0,23,4,8,0,9.697569781886989,0.0,1.0,0.0,0.0,0.0,1.0,0
2576,10129.0,2,5,8,0,9.22325659724273,0.0,0.0,1.0,0.0,0.0,1.0,0
2060,12095.0,7,6,8,0,9.400630098419317,0.0,0.0,0.0,1.0,0.0,1.0,0
29,5458.0,4,6,8,0,8.605020901781758,0.0,0.0,0.0,1.0,0.0,1.0,0
1221,7116.0,16,6,8,0,8.87024156729927,1.0,0.0,0.0,0.0,0.0,1.0,0
971,263949.0,2,0,8,1,12.483514970251765,1.0,0.0,0.0,0.0,0.0,1.0,0
468,8780.0,7,6,8,0,9.080345575359996,0.0,1.0,0.0,0.0,0.0,1.0,0
1377,10536.0,10,4,8,0,9.262648151599528,0.0,1.0,0.0,0.0,0.0,1.0,0
2395,5515.0,18,5,8,0,8.615408238913192,0.0,0.0,0.0,1.0,0.0,1.0,0
1206,28044.0,14,2,8,0,10.241565641942437,1.0,0.0,0.0,0.0,0.0,1.0,0
724,14424.0,7,6,8,0,9.5767180913763,0.0,0.0,0.0,1.0,0.0,1.0,0
2371,1577.0,12,1,8,0,7.363913501405819,0.0,1.0,0.0,0.0,0.0,1.0,0
2071,9357.0,5,4,8,0,9.14398687142616,0.0,1.0,0.0,0.0,0.0,1.0,0
335,9592.0,3,3,8,0,9.168788944817948,0.0,0.0,0.0,1.0,0.0,1.0,0
2215,4809.0,20,1,8,0,8.478452363099807,0.0,0.0,0.0,1.0,0.0,1.0,0
972,7924.0,1,0,8,0,8.977777598745481,0.0,0.0,0.0,1.0,0.0,1.0,0
1329,9910.0,23,5,8,0,9.201400530406708,0.0,1.0,0.0,0.0,0.0,1.0,0
1359,2695.0,1,4,8,0,7.899524472032198,0.0,1.0,0.0,0.0,0.0,1.0,0
2152,4450.0,7,6,8,0,8.400884069015854,0.0,0.0,1.0,0.0,0.0,1.0,0
2131,240994.0,22,2,8,1,12.392531465369606,0.0,0.0,1.0,0.0,0.0,1.0,0
2538,248712.0,2,0,8,1,12.424054900238804,0.0,0.0,0.0,1.0,0.0,1.0,1
2952,9457.0,1,6,8,0,9.15461622320382,0.0,0.0,0.0,1.0,0.0,1.0,0
2756,19296.0,14,0,8,0,9.867704922396356,0.0,0.0,1.0,0.0,0.0,1.0,0
545,9997.0,5,1,8,0,9.210140351973516,0.0,0.0,0.0,1.0,0.0,1.0,0
1900,14224.0,8,2,8,0,9.562756258994533,0.0,1.0,0.0,0.0,1.0,0.0,1
1561,4322.0,16,2,8,0,8.371704884667631,0.0,0.0,1.0,0.0,1.0,0.0,0
2114,227909.0,7,3,8,1,12.336706093165375,0.0,1.0,0.0,0.0,0.0,1.0,1
1202,15898.0,12,0,8,0,9.67401149314871,0.0,1.0,0.0,0.0,0.0,1.0,0
2613,3351.0,22,4,8,0,8.117312461601975,1.0,0.0,0.0,0.0,0.0,1.0,0
2867,280699.0,5,4,8,1,12.545041762349976,0.0,0.0,0.0,1.0,0.0,1.0,0
2711,22409.0,6,3,8,0,10.017262566794972,0.0,0.0,1.0,0.0,0.0,1.0,0
894,3782.0,1,5,8,0,8.23827262463303,0.0,0.0,0.0,1.0,0.0,1.0,0
523,15606.0,13,1,8,0,9.655474810542554,0.0,0.0,0.0,1.0,0.0,1.0,0
480,7120.0,6,0,8,0,8.870803443982124,0.0,0.0,1.0,0.0,0.0,1.0,0
1553,3673.0,18,5,8,0,8.20903626577507,0.0,0.0,0.0,1.0,0.0,1.0,0
201,226826.0,22,4,8,1,12.331942891369176,0.0,1.0,0.0,0.0,0.0,1.0,0
1713,7124.0,7,4,8,0,8.871365005136852,0.0,0.0,0.0,1.0,0.0,1.0,0
1496,20534.0,3,0,8,0,9.929886026390658,0.0,0.0,1.0,0.0,0.0,1.0,0
1073,10359.0,15,0,8,0,9.245707515813477,0.0,1.0,0.0,0.0,0.0,1.0,0
1679,12610.0,5,4,8,0,9.442324727955874,0.0,0.0,0.0,1.0,0.0,1.0,0
326,92390.0,10,5,8,1,11.433784850288433,0.0,0.0,0.0,1.0,0.0,1.0,0
2055,6215.0,14,4,8,0,8.734881892047483,0.0,0.0,0.0,1.0,0.0,1.0,0
2618,8334.0,23,3,8,0,9.028218795184896,0.0,1.0,0.0,0.0,0.0,1.0,0
1639,10948.0,8,4,8,0,9.301003406873424,0.0,0.0,0.0,1.0,0.0,1.0,0
1719,27833.0,19,1,8,0,10.234013573979798,0.0,1.0,0.0,0.0,0.0,1.0,0
2177,5239.0,13,4,8,0,8.564076777315087,0.0,1.0,0.0,0.0,0.0,1.0,0
1873,21613.0,0,1,8,0,9.98109653186311,0.0,0.0,0.0,1.0,0.0,1.0,0
1156,3977.0,10,5,8,0,8.288534459413917,0.0,0.0,0.0,1.0,0.0,1.0,0
1878,11174.0,21,6,8,0,9.32143441948177,0.0,1.0,0.0,0.0,1.0,0.0,1
196,13074.0,6,3,8,0,9.478457288933123,0.0,0.0,0.0,1.0,0.0,1.0,0
2567,8078.0,17,0,8,0,8.997023381479709,0.0,1.0,0.0,0.0,1.0,0.0,0
2108,14536.0,21,5,8,0,9.584452402426324,0.0,0.0,1.0,0.0,1.0,0.0,0
796,7917.0,3,0,8,0,8.976893927666076,0.0,0.0,0.0,1.0,0.0,1.0,0
1975,29064.0,7,5,8,0,10.277289980135452,0.0,1.0,0.0,0.0,0.0,1.0,0
2682,4536.0,6,5,8,0,8.420021279663963,0.0,0.0,1.0,0.0,0.0,1.0,0
2974,197228.0,18,1,8,1,12.192120769162113,0.0,0.0,0.0,1.0,1.0,0.0,0
1492,6427.0,0,1,8,0,8.768418726857403,0.0,1.0,0.0,0.0,1.0,0.0,0
